amuse,avg_step_ms,best_val_acc,best_val_loss,col_gamma,elapsed_sec,ema_beta,ema_gamma,ema_rest_frac,ema_warmup_frac,epoch,examples_per_sec,external_lr,fallback_beta1,fallback_beta2,fallback_lr_mult,fallback_mode,fallback_weight_decay,gpu,lr,lr_final_scale,lr_schedule,max_memory_mb,mimuon,mimuon_mix,momentum,muown_mag_lr_mult,normuon,normuon_aspect_scale,normuon_beta,opt_fallback_count,opt_group_count,opt_matrix_count,opt_soda_weight,optimizer,overall_examples_per_sec,pmuon_beta,pmuon_eq,root_grouping,root_normuon_mode,row_gamma,seed,sfplus_adamc_decay,sfplus_beta1,sfplus_beta1_anneal_steps,sfplus_beta1_max,sfplus_beta_anneal,sfplus_c_warmup,sfplus_c_warmup_enabled,sfplus_inner_momentum,sfplus_polyak,sfplus_polyak_beta,sfplus_r,sfplus_weight_lr_power,soda,split_seed,step,step_timing,test_examples,torch,train_acc,train_examples,train_loss,train_val_size,trial,type,use_gram,val_acc,val_examples,val_loss,val_source,weight_decay,wsd_decay_frac
True,21.08443635707664,70.48,0.8140884657859803,0.0,24.85605165013112,0.1,0.995,0.1,0.2,11,22846.64867425072,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.014,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,24283.314542015523,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.42447916666667,45000,0.8811335070379849,5000,ema_muown_wsd_lr0.014_wd0_flr0.25_mag1_b0.1_g0.995,epoch,True,70.48,5000,0.8140884657859803,train_split,0.0,0.2
True,21.633428963698748,71.14,0.814516461277008,0.0,25.287736359983683,0.03,0.995,0.1,0.2,11,23105.56409494495,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.014,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23667.075656806162,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.4783584770115,45000,0.8800104465977899,5000,ema_muown_wsd_lr0.014_wd0_flr0.5_mag0.5_b0.03_g0.995,epoch,True,71.14,5000,0.814516461277008,train_split,0.0,0.2
True,20.964752888517506,70.04,0.8295958870887756,0.0,24.627840123139322,0.06,0.995,0.1,0.2,11,22422.73967017985,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.014,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,24421.942997497714,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.66118893678161,45000,0.90379724283328,5000,ema_muown_wsd_lr0.014_wd0_flr0.5_mag0.5_b0.06_g0.995,epoch,True,70.04,5000,0.8295958870887756,train_split,0.0,0.2
True,20.993417471475986,70.54,0.8271739616394043,0.0,24.55774815706536,0.15,0.995,0.1,0.2,11,23411.39126809033,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.014,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,24388.59707790124,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.68363864942529,45000,0.9025927329885548,5000,ema_muown_wsd_lr0.014_wd0_flr0.5_mag0.5_b0.15_g0.995,epoch,True,70.54,5000,0.8271739616394043,train_split,0.0,0.2
True,21.166674235221926,71.34,0.8134939374923706,0.0,24.82266833889298,0.1,0.995,0.1,0.2,11,22520.68856603513,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.014,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,24188.967728714695,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.52774784482759,45000,0.8797452504607453,5000,ema_muown_wsd_lr0.014_wd0_flr0.5_mag0.5_b0.1_g0.995,epoch,True,71.34,5000,0.8134939374923706,train_split,0.0,0.2
True,21.332597294224648,71.76,0.8131772881507874,0.0,25.00775886606425,0.03,0.995,0.1,0.2,11,23249.443223451755,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.014,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,24000.828072567292,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,69.12491020114942,45000,0.8638642766009802,5000,ema_muown_wsd_lr0.014_wd0_flr0.5_mag1_b0.03_g0.995,epoch,True,71.76,5000,0.8131772881507874,train_split,0.0,0.2
True,21.074629792188905,71.32,0.8107228223800659,0.0,24.74813469708897,0.06,0.995,0.1,0.2,11,22479.550248523698,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.014,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,24294.614190080225,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,69.05531609195403,45000,0.8630511788116104,5000,ema_muown_wsd_lr0.014_wd0_flr0.5_mag1_b0.06_g0.995,epoch,True,71.32,5000,0.8107228223800659,train_split,0.0,0.2
True,21.539525417486114,71.56,0.8107874583244323,0.0,25.18846917198971,0.15,0.995,0.1,0.2,11,22375.492706166682,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.014,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23770.2544543693,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,69.15858477011494,45000,0.8639160764628443,5000,ema_muown_wsd_lr0.014_wd0_flr0.5_mag1_b0.15_g0.995,epoch,True,71.56,5000,0.8107874583244323,train_split,0.0,0.2
True,21.365051977809205,72.82,0.7765900639533997,0.0,25.0017741760239,0.1,0.995,0.1,0.2,11,23650.32672156561,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.014,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23964.369500799174,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,69.99371408045977,45000,0.8357163249761209,5000,ema_muown_wsd_lr0.014_wd0_flr0.5_mag1_b0.1_g0.995,epoch,True,72.82,5000,0.7765900639533997,train_split,0.0,0.2
True,21.446033814249354,70.26,0.835380072593689,0.0,25.04563800501637,0.03,0.995,0.1,0.2,11,22628.01713870636,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.014,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23873.878239425914,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.91711566091954,45000,0.8953761211757002,5000,ema_muown_wsd_lr0.014_wd0_flr1_mag0.5_b0.03_g0.995,epoch,True,70.26,5000,0.835380072593689,train_split,0.0,0.2
True,21.1725101426647,70.94,0.8278511793136597,0.0,24.80405122297816,0.06,0.995,0.1,0.2,11,23212.586228178647,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.014,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,24182.300376763993,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.0877334770115,45000,0.8918130452605499,5000,ema_muown_wsd_lr0.014_wd0_flr1_mag0.5_b0.06_g0.995,epoch,True,70.94,5000,0.8278511793136597,train_split,0.0,0.2
True,21.07210785451156,70.98,0.8313526498794556,0.0,24.76698189601302,0.15,0.995,0.1,0.2,11,22747.396161293927,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.014,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,24297.52180156862,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.13936781609195,45000,0.8923325435868625,5000,ema_muown_wsd_lr0.014_wd0_flr1_mag0.5_b0.15_g0.995,epoch,True,70.98,5000,0.8313526498794556,train_split,0.0,0.2
True,21.04964260867408,70.28,0.8409882754325867,0.0,24.85528738494031,0.1,0.995,0.1,0.2,11,23378.08649359005,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.014,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,24323.45334875265,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.79364224137932,45000,0.8971121386549938,5000,ema_muown_wsd_lr0.014_wd0_flr1_mag0.5_b0.1_g0.995,epoch,True,70.28,5000,0.8409882754325867,train_split,0.0,0.2
True,21.428788363375126,70.02,0.8375663126945495,0.0,25.056391299935058,0.03,0.995,0.1,0.2,11,22785.12836941217,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.014,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23893.091448655185,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.34913793103448,45000,0.9062387552754633,5000,ema_muown_wsd_lr0.014_wd0_flr1_mag1_b0.03_g0.995,epoch,True,70.02,5000,0.8375663126945495,train_split,0.0,0.2
True,21.516252303285473,69.88,0.8373821556091309,0.0,25.198921200819314,0.06,0.995,0.1,0.2,11,23503.05604108137,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.014,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23795.965616271333,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.59608477011494,45000,0.9039994498779034,5000,ema_muown_wsd_lr0.014_wd0_flr1_mag1_b0.06_g0.995,epoch,True,69.88,5000,0.8373821556091309,train_split,0.0,0.2
True,21.602692133818408,73.26,0.7611061876296997,0.0,25.151710066013038,0.15,0.995,0.1,0.2,11,23506.728329243044,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.014,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23700.74974120834,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,70.20698635057471,45000,0.8355979309684929,5000,ema_muown_wsd_lr0.014_wd0_flr1_mag1_b0.15_g0.995,epoch,True,73.26,5000,0.7611061876296997,train_split,0.0,0.2
True,21.27777279169081,70.2,0.8373079767227173,0.0,24.87739749904722,0.1,0.995,0.1,0.2,11,23163.659222584793,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.014,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,24062.668824057622,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.50404094827586,45000,0.9063442479604962,5000,ema_muown_wsd_lr0.014_wd0_flr1_mag1_b0.1_g0.995,epoch,True,70.2,5000,0.8373079767227173,train_split,0.0,0.2
True,21.55800177283064,60.94,1.0813566240310668,0.0,25.137292488943785,0.03,0.995,0.1,0.2,11,21930.294627804014,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23749.882080688436,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,56.98410560344828,45000,1.197431113528109,5000,ema_muown_wsd_lr0.01_wd0.0001_flr0.5_mag0.5_b0.03_g0.995,epoch,True,60.94,5000,1.0813566240310668,train_split,0.0001,0.2
True,21.43340733574018,60.28,1.0920504312515258,0.0,25.11307355808094,0.06,0.995,0.1,0.2,11,22782.431458637737,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23887.9424059767,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,56.725933908045974,45000,1.2029746140556774,5000,ema_muown_wsd_lr0.01_wd0.0001_flr0.5_mag0.5_b0.06_g0.995,epoch,True,60.28,5000,1.0920504312515258,train_split,0.0001,0.2
True,21.53061097197884,61.02,1.0895826404571534,0.0,25.213906119111925,0.03,0.995,0.1,0.2,11,23251.04879128894,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23780.09619264153,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,56.3263290229885,45000,1.2070372871968937,5000,ema_muown_wsd_lr0.01_wd0.0003_flr0.5_mag0.5_b0.03_g0.995,epoch,True,61.02,5000,1.0895826404571534,train_split,0.0003,0.2
True,22.030227533247235,60.84,1.0720139808654785,0.0,25.68183420598507,0.06,0.995,0.1,0.2,11,22265.977476401215,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23240.79491359351,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,57.45105962643678,45000,1.1848471781303143,5000,ema_muown_wsd_lr0.01_wd0.0003_flr0.5_mag0.5_b0.06_g0.995,epoch,True,60.84,5000,1.0720139808654785,train_split,0.0003,0.2
True,21.88477615765171,69.58,0.8532388353347778,0.0,25.86403563292697,0.03,0.995,0.1,0.2,11,22639.280717442256,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23395.258709145455,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.8497665229885,45000,0.9039534960670033,5000,ema_muown_wsd_lr0.01_wd0_flr0.25_mag0.5_b0.03_g0.995,epoch,True,69.58,5000,0.8532388353347778,train_split,0.0,0.2
True,21.709323081480502,69.46,0.8520574263572693,0.0,25.60482066986151,0.06,0.995,0.1,0.2,11,22700.814330233956,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23584.337387137144,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.730783045977,45000,0.9029197672317768,5000,ema_muown_wsd_lr0.01_wd0_flr0.25_mag0.5_b0.06_g0.995,epoch,True,69.46,5000,0.8520574263572693,train_split,0.0,0.2
True,22.07702113662479,69.94,0.8518099449157714,0.0,25.970560387941077,0.15,0.995,0.1,0.2,11,22817.731934717267,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23191.534620158287,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.82058189655173,45000,0.9034332756338448,5000,ema_muown_wsd_lr0.01_wd0_flr0.25_mag0.5_b0.15_g0.995,epoch,True,69.94,5000,0.8518099449157714,train_split,0.0,0.2
True,21.963259680696204,69.72,0.8523741270065308,0.0,25.836660420987755,0.1,0.995,0.1,0.2,11,22430.449807329354,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23311.658080061927,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.83405172413794,45000,0.9026732890085242,5000,ema_muown_wsd_lr0.01_wd0_flr0.25_mag0.5_b0.1_g0.995,epoch,True,69.72,5000,0.8523741270065308,train_split,0.0,0.2
True,21.663815959515514,70.82,0.8164075724601746,0.0,25.60478130192496,0.03,0.995,0.1,0.2,11,22737.735802990617,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23633.87876617884,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.6938757183908,45000,0.8739433631129648,5000,ema_muown_wsd_lr0.01_wd0_flr0.25_mag1_b0.03_g0.995,epoch,True,70.82,5000,0.8164075724601746,train_split,0.0,0.2
True,21.56159903995079,70.92,0.8175098221778869,0.0,25.45770908310078,0.06,0.995,0.1,0.2,11,23182.18415543744,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23745.919727536522,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.71183548850574,45000,0.8744957734798563,5000,ema_muown_wsd_lr0.01_wd0_flr0.25_mag1_b0.06_g0.995,epoch,True,70.92,5000,0.8175098221778869,train_split,0.0,0.2
True,21.63807762710028,71.0,0.8236912658691407,0.0,25.593735883943737,0.15,0.995,0.1,0.2,11,23107.911542871727,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23661.991089206254,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.30100574712644,45000,0.8851033949303901,5000,ema_muown_wsd_lr0.01_wd0_flr0.25_mag1_b0.15_g0.995,epoch,True,71.0,5000,0.8236912658691407,train_split,0.0,0.2
True,21.68277383873853,70.98,0.8165741218566894,0.0,25.611080246046185,0.1,0.995,0.1,0.2,11,22026.293763152033,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23613.214979222757,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.7365301724138,45000,0.874771398374404,5000,ema_muown_wsd_lr0.01_wd0_flr0.25_mag1_b0.1_g0.995,epoch,True,70.98,5000,0.8165741218566894,train_split,0.0,0.2
True,21.981764640980238,70.08,0.8383093619346619,0.0,25.89901065500453,0.03,0.995,0.1,0.2,11,22110.083130356124,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23292.03357247702,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.83854166666667,45000,0.8994582144693396,5000,ema_muown_wsd_lr0.01_wd0_flr0.5_mag0.5_b0.03_g0.995,epoch,True,70.08,5000,0.8383093619346619,train_split,0.0,0.2
True,21.945003974090877,69.52,0.8466254817962646,0.0,25.976904186187312,0.06,0.995,0.1,0.2,11,22419.955258126072,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23331.05068490701,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.39852729885058,45000,0.9082066457847069,5000,ema_muown_wsd_lr0.01_wd0_flr0.5_mag0.5_b0.06_g0.995,epoch,True,69.52,5000,0.8466254817962646,train_split,0.0,0.2
True,22.17083670095437,70.16,0.8432739338874817,0.0,25.950480986153707,0.15,0.995,0.1,0.2,11,22333.594781448322,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23093.399987829973,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.69935344827586,45000,0.9029789025756134,5000,ema_muown_wsd_lr0.01_wd0_flr0.5_mag0.5_b0.15_g0.995,epoch,True,70.16,5000,0.8432739338874817,train_split,0.0,0.2
True,21.979004703105296,69.48,0.8458042610168457,0.0,25.91232607397251,0.1,0.995,0.1,0.2,11,22592.85493562062,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23294.958389433454,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.43444683908046,45000,0.909064370325242,5000,ema_muown_wsd_lr0.01_wd0_flr0.5_mag0.5_b0.1_g0.995,epoch,True,69.48,5000,0.8458042610168457,train_split,0.0,0.2
True,21.87180896494823,71.24,0.8307372212409974,0.0,25.76273173210211,0.03,0.995,0.1,0.2,11,21764.480892736396,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23409.129113212875,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.730783045977,45000,0.8969555154614065,5000,ema_muown_wsd_lr0.01_wd0_flr0.5_mag1_b0.03_g0.995,epoch,True,71.24,5000,0.8307372212409974,train_split,0.0,0.2
True,22.178258067550015,70.76,0.8241853157043457,0.0,26.119791824836284,0.06,0.995,0.1,0.2,11,22534.002817970144,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23085.672393231354,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.22243175287356,45000,0.8909568423512338,5000,ema_muown_wsd_lr0.01_wd0_flr0.5_mag1_b0.06_g0.995,epoch,True,70.76,5000,0.8241853157043457,train_split,0.0,0.2
True,21.76247894856722,71.18,0.830120244216919,0.0,25.723470650147647,0.15,0.995,0.1,0.2,11,24205.60058610981,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23526.731546072726,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.74649784482759,45000,0.8965670233485342,5000,ema_muown_wsd_lr0.01_wd0_flr0.5_mag1_b0.15_g0.995,epoch,True,71.18,5000,0.830120244216919,train_split,0.0,0.2
True,21.877080089032606,71.36,0.8293618938446045,0.0,25.810522891115397,0.1,0.995,0.1,0.2,11,21909.506849099453,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23403.488853006267,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.6971084770115,45000,0.8957130771943893,5000,ema_muown_wsd_lr0.01_wd0_flr0.5_mag1_b0.1_g0.995,epoch,True,71.36,5000,0.8293618938446045,train_split,0.0,0.2
